0,0.5762,0.4750000000000001,1.5707963267948966
1,0.4688556389004448,0.8405813207634751,2.14199499108395
2,0.18090363179187563,1.0900931552587254,2.7131936553730034
3,-0.1962332936403953,1.144317258999887,3.2843923196620564
4,-0.5428168282938017,0.9860378621783495,3.8555909839511098
5,-0.7488091487581231,0.6655075549361749,4.426789648240163
6,-0.7488091487581232,0.28449244506382554,4.997988312529216
7,-0.5428168282938018,-0.036037862178349256,5.569186976818269
8,-0.19623329364039543,-0.1943172589998866,6.140385641107323
9,0.18090363179187535,-0.14009315525872534,6.711584305396376
10,0.4057616239381061,0.1094186792365251,7.28278296968543
